time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_gusts_10m (km/h),dew_point_2m (°C)
2025-07-20 14:00,27.2,74,0.2,3,4.1,15.8,22.1
2025-07-20 15:00,28.6,65,0.1,3.4,4.6,15.8,21.5
2025-07-20 16:00,30.2,57,0,4,5.2,16.2,20.6
2025-07-20 17:00,31.5,50,0,7.7,10.4,22.3,19.9
2025-07-20 18:00,31.8,50,0,11.4,15.5,30.2,20.1
2025-07-20 19:00,32.5,49,0.1,10.8,15,29.9,20.4
2025-07-20 20:00,33,46,0,12.5,17.3,32,19.9
2025-07-20 21:00,32.8,44,0,14.7,21,35.3,19.1
2025-07-20 22:00,31.4,49,0.3,16.2,24.3,37.4,19.2
2025-07-20 23:00,30.7,52,0,13.9,21.6,35.3,19.9
2025-07-21 0:00,29.8,56,0,12,21.9,29.5,20
2025-07-21 1:00,28.3,64,0,15.1,27,31.7,20.9
2025-07-21 2:00,27.1,68,0,13.3,24.5,31,20.9
2025-07-21 3:00,26.1,73,0,14.3,26.7,28.8,20.9
2025-07-21 4:00,25.4,73,0,13.4,25.2,29.9,20.3
2025-07-21 5:00,24.5,74,0,11.1,21.9,27.4,19.6
2025-07-21 6:00,23.5,76,0,11,22,22.3,19
2025-07-21 7:00,22.6,77,0,10.3,20.9,22,18.5
2025-07-21 8:00,21.8,80,0,9.6,19.9,20.5,18.1
2025-07-21 9:00,21,82,0,8.8,19.2,18.7,18
2025-07-21 10:00,20.5,85,0,9.2,19.8,17.6,17.9
2025-07-21 11:00,21.5,79,0,9.8,18.1,21.6,17.6
2025-07-21 12:00,23.2,71,0,9.3,14.2,22,17.8
2025-07-21 13:00,25.9,59,0,9.8,14.4,25.6,17.3
2025-07-21 14:00,28,46,0,9.4,13.2,25.9,15.1
2025-07-21 15:00,29.6,38,0,11.9,16.5,31,13.9
2025-07-21 16:00,30.3,36,0,12.7,17.5,33.8,13.4
2025-07-21 17:00,31,33,0,11.5,15.6,33.8,13
2025-07-21 18:00,31.9,29,0,12.2,16.6,32.4,11.9
2025-07-21 19:00,32.2,28,0,15.2,20.9,37.4,11.4
2025-07-21 20:00,31.8,29,0,17.7,24.7,42.1,11.5
2025-07-21 21:00,31,30,0,15.7,22.2,42.5,11.3
2025-07-21 22:00,30.4,30,0,15.1,21.6,37.4,11.1
2025-07-21 23:00,28.6,34,0,16.8,24.5,37.4,11.4
2025-07-22 0:00,27,38,0,16,25.6,37.4,11.3
2025-07-22 1:00,25.8,45,0,12.6,21.9,29.9,12.9
2025-07-22 2:00,24.9,47,0,11.4,21.1,25.9,12.9
2025-07-22 3:00,23.8,52,0,11.2,20.7,23.4,13.3
2025-07-22 4:00,22.8,54,0,10.9,21,22.3,12.9
2025-07-22 5:00,22.1,54,0,11.1,22.1,22,12.4
2025-07-22 6:00,21.7,53,0,12,23.2,23.8,11.7
2025-07-22 7:00,21,53,0,12.3,23.8,25.6,11
2025-07-22 8:00,20.3,54,0,11.6,22.8,24.5,10.6
2025-07-22 9:00,19.8,56,0,10.3,20.8,23.4,10.6
2025-07-22 10:00,19.4,56,0,9.7,20,20.2,10.3
2025-07-22 11:00,20.1,52,0,9.3,18.5,20.2,9.9
2025-07-22 12:00,21.5,48,0,10.8,16.4,25.9,9.9
2025-07-22 13:00,22.9,53,0,11.1,16,27.7,12.6
2025-07-22 14:00,24.5,51,0,10.8,15.4,28.8,13.8
2025-07-22 15:00,26,47,0,9,12.4,28.8,13.8
2025-07-22 16:00,25.9,47,0,10.3,14.3,29.5,13.7
2025-07-22 17:00,25.8,49,0,11.2,15.4,31.3,14.3
2025-07-22 18:00,25.7,48,0,10.5,14.2,31,13.9
2025-07-22 19:00,26.8,44,0,7.8,10.4,28.8,13.4
2025-07-22 20:00,27.6,40,0,4,5.6,24.1,12.9
2025-07-22 21:00,27.2,40,0,3.8,5.1,17.6,12.4
2025-07-22 22:00,26.6,42,0,6.8,9.1,18.7,12.6
2025-07-22 23:00,25.9,45,0,8.8,12.4,21.6,12.9
2025-07-23 0:00,24.9,49,0,10.6,16.2,23.4,13.4
2025-07-23 1:00,23,61,0,8.9,15.9,19.4,15.1
2025-07-23 2:00,22.3,65,0,6.6,14.1,18,15.4
2025-07-23 3:00,21.8,68,0,6,13.7,12.6,15.6
2025-07-23 4:00,21.1,72,0,5.5,14.5,11.2,15.9
2025-07-23 5:00,20.5,81,0,3,10.6,9.7,17
2025-07-23 6:00,20.2,81,0,0.2,4.9,4.7,16.9
2025-07-23 7:00,19.6,84,0,0.9,3.3,2.5,16.8
2025-07-23 8:00,19,87,0,3.1,3.6,5.8,16.7
2025-07-23 9:00,18.4,90,0,1.4,3.9,5.4,16.8
2025-07-23 10:00,18,91,0,3.5,3.1,6.5,16.6
2025-07-23 11:00,19.5,84,0,4.2,5,9,16.7
2025-07-23 12:00,22.4,71,0,2.9,4.9,11.2,16.8
2025-07-23 13:00,23.9,66,0,2.5,3.5,12.6,17
2025-07-23 14:00,25.5,54,0,4.8,6.4,17.3,15.6
2025-07-23 15:00,27.1,46,0,5.3,7,19.8,14.7
2025-07-23 16:00,28.1,42,0,5.2,7,19.8,14
2025-07-23 17:00,29,38,0,5.2,7,19.8,13.4
2025-07-23 18:00,29.4,36,0,6,8,19.8,12.9
2025-07-23 19:00,30,33,0,3,4.2,19.8,12.2
2025-07-23 20:00,30.2,32,0,2.9,3.8,14,11.9
2025-07-23 21:00,29.9,33,0,2.7,3.5,14.4,11.9
2025-07-23 22:00,30,33,0,3.3,4.4,13,12
2025-07-23 23:00,29.3,34,0,6.7,9.4,14.8,11.9
2025-07-24 0:00,27.1,42,0,13.1,21.6,25.9,13.2
2025-07-24 1:00,25,53,0,14.6,25.8,27,14.6
2025-07-24 2:00,22.6,55,0,13.2,24.7,34.9,13.1
2025-07-24 3:00,22,57,0,11.6,23,26.6,13.2
2025-07-24 4:00,21.5,61,0,9.3,20.1,23,13.6
2025-07-24 5:00,21,64,0,8.4,18.4,18.4,13.9
2025-07-24 6:00,20.5,67,0,7.3,17.4,15.8,14.3
2025-07-24 7:00,20.1,70,0,6.7,16.7,13.7,14.6
2025-07-24 8:00,19.8,73,0,5.9,15.6,12.2,14.9
2025-07-24 9:00,19.6,75,0,5.6,15,10.8,15.1
2025-07-24 10:00,19.5,76,0,5.5,14.6,10.1,15.2
2025-07-24 11:00,20.5,74,0,7.1,17.1,13.3,15.7
2025-07-24 12:00,22.5,67,0,6.1,10.6,16.6,16.2
2025-07-24 13:00,24.5,64,0,6.9,10.2,19.4,17.2
2025-07-24 14:00,26.8,58,0,8.8,12.5,23.8,17.8
2025-07-24 15:00,28.9,52,0,11.3,15.8,28.4,18
2025-07-24 16:00,30.5,46,0,13.1,18.4,34.2,17.5
2025-07-24 17:00,30,47,0,11.8,16.8,32.8,17.6
2025-07-24 18:00,31.2,45,0,12.5,17.7,31.7,17.8
2025-07-24 19:00,31.3,44,0,12.6,18.1,31,17.7
2025-07-24 20:00,32.8,40,0,12.4,17.7,32,17.3
2025-07-24 21:00,32.9,38,0,13.2,18.9,31,16.9
2025-07-24 22:00,32.5,41,0,14.3,20.7,32,17.5
2025-07-24 23:00,31.3,45,0,13.7,21.7,33.1,18.1
2025-07-25 0:00,30,50,0,12,21.4,29.2,18.5
2025-07-25 1:00,27.9,61,0,11.5,22.4,28.4,19.8
2025-07-25 2:00,27,66,0,14.9,27.3,30.6,20.1
2025-07-25 3:00,26,70,0,13.1,24.3,30.6,20.2
2025-07-25 4:00,25,73,0,12.2,23,26.3,19.9
2025-07-25 5:00,24.5,76,0,11.4,22.6,24.5,20
2025-07-25 6:00,24.4,77,0,11.5,22.6,23.4,20.1
2025-07-25 7:00,24.3,78,0,11.1,22.3,22.3,20.2
2025-07-25 8:00,24.1,79,0,10.8,21.7,22,20.1
2025-07-25 9:00,23.9,81,0,10.5,21.6,21.2,20.3
2025-07-25 10:00,23.5,83,0,9.4,19.9,20.5,20.4
2025-07-25 11:00,24.3,80,0,8.8,20.9,19.8,20.6
2025-07-25 12:00,26,73,0,9.3,14.5,22.3,20.8
2025-07-25 13:00,28,68,0,9.8,14.2,24.5,21.6
2025-07-25 14:00,30.4,61,0,10.4,14.7,27,22
2025-07-25 15:00,32.7,54,0,10.9,15.4,28.8,22.2
2025-07-25 16:00,34.2,51,0,11.9,16.5,33.1,22.5
2025-07-25 17:00,35.4,46,0,14.7,20.6,36.4,22.1
2025-07-25 18:00,35.9,40,0,15.3,21.8,38.5,20.3
2025-07-25 19:00,36.2,35,0.5,20.3,28.9,44.3,18.5
2025-07-25 20:00,30.5,65,1.3,12.8,18.7,45.4,23.1
2025-07-25 21:00,31.5,63,0,11.2,15.8,30.2,23.6
2025-07-25 22:00,30.8,65,0.2,13.7,20.3,31.3,23.4
2025-07-25 23:00,30.6,63,0,10,15.1,29.9,22.9
2025-07-26 0:00,29.7,67,0,10.2,18.8,22.3,23
2025-07-26 1:00,26.8,79,0,8.8,17.2,18.4,22.8
2025-07-26 2:00,26.4,80,0,9.7,19.7,19.4,22.6
2025-07-26 3:00,26.3,80,0,9.4,20.1,19.4,22.5
2025-07-26 4:00,26.4,79,0,9.2,20.2,18.7,22.5
2025-07-26 5:00,25.9,78,0,8.5,19.9,18.4,21.9
2025-07-26 6:00,25.2,78,0,8.9,20.6,16.9,21.1
2025-07-26 7:00,24.7,79,0,8.8,20.2,17.6,20.8
2025-07-26 8:00,24.1,81,0,7.9,18.6,16.9,20.7
2025-07-26 9:00,23.7,82,0,8.1,18.5,15.5,20.4
2025-07-26 10:00,23.4,83,0,8.6,19.4,16.2,20.3
2025-07-26 11:00,23.9,82,0,8.7,18.2,18.7,20.6
2025-07-26 12:00,25,76,0,9.5,14.7,21.2,20.5
2025-07-26 13:00,26.4,63,0,11.6,17.1,27,18.8
2025-07-26 14:00,27.4,56,0,12.1,17.5,29.2,17.8
2025-07-26 15:00,28,53,0,12.8,18.1,31,17.4
2025-07-26 16:00,28.4,50,0,13.3,18.6,33.1,16.9
2025-07-26 17:00,28.6,47,0,12.9,18,33.8,16.1
2025-07-26 18:00,29.1,44,0,10.8,14.9,32.8,15.6
2025-07-26 19:00,29.3,43,0,12,16.8,30.2,15.6
2025-07-26 20:00,29.1,43,0,11.3,15.8,31,15.1
2025-07-26 21:00,29,41,0,11.1,15.6,28.4,14.6
2025-07-26 22:00,27.8,43,0,11.8,17.6,27,14.1
2025-07-26 23:00,26.6,47,0,11.5,18.1,26.6,14.4
2025-07-27 0:00,25.4,53,0,10.3,19.2,24.1,15.2
2025-07-27 1:00,24,62,0,9.4,18.5,19.4,16.3
2025-07-27 2:00,23.5,66,0,7.6,15.1,19.4,16.9
2025-07-27 3:00,22.8,72,0,7.2,14.9,15.5,17.5
2025-07-27 4:00,22.4,77,0,7.1,15.6,15.1,18.1
2025-07-27 5:00,22,81,0,4.5,12.1,14,18.5
2025-07-27 6:00,21.8,82,0,5.8,13.7,10.8,18.6
2025-07-27 7:00,21.6,84,0,5.1,13.1,11.2,18.8
2025-07-27 8:00,21.7,85,0,4.7,11.5,10.4,19
2025-07-27 9:00,21.6,86,0.2,4.8,10.5,9.4,19.1
2025-07-27 10:00,21.5,87,0.2,4,10.4,11.5,19.2
2025-07-27 11:00,22,85,0.2,8.6,16.4,15.8,19.5
2025-07-27 12:00,23.2,82,0,8.1,12.5,20.9,20
2025-07-27 13:00,24.2,81,0,12.6,17.8,27,20.8
2025-07-27 14:00,25.2,79,0,13.5,19.9,29.5,21.2
2025-07-27 15:00,26.3,76,0,13.8,20.1,31.3,21.8
2025-07-27 16:00,27.1,75,0.1,14.5,21.2,32,22.4
2025-07-27 17:00,28.6,70,0,11.7,17.3,32.4,22.5
2025-07-27 18:00,30.1,64,0,12.5,18.1,33.1,22.7
2025-07-27 19:00,29,65,0.5,17.6,25.3,36,21.9
2025-07-27 20:00,26.7,80,0.4,9.8,15.5,39.6,23
2025-07-27 21:00,26.6,84,6,1.5,2.2,22,23.6
2025-07-27 22:00,26.6,85,0.1,7.5,10.4,20.5,23.9
2025-07-27 23:00,26.7,86,0.2,7.1,10.3,17.3,24.1
2025-07-28 0:00,26.1,89,0,9.1,16.7,18,24.2
2025-07-28 1:00,25.8,90,0,11.3,23.6,20.9,24
2025-07-28 2:00,25.8,90,0,10.2,21.8,21.2,23.9
2025-07-28 3:00,25.3,91,0,9.6,20.2,18.7,23.7
2025-07-28 4:00,25,92,0,10.4,22.1,19.1,23.5
2025-07-28 5:00,25,90,0,10.9,23.7,21.2,23.2
2025-07-28 6:00,24.5,87,0,8.7,20.7,20.5,22.2
2025-07-28 7:00,23.8,87,0,8.7,20.3,15.8,21.5
2025-07-28 8:00,23.1,88,0,8,19.3,15.8,21
2025-07-28 9:00,22.7,88,0,7.5,18.5,14.8,20.5
2025-07-28 10:00,22.4,88,0,6.5,17.3,13.3,20.3
2025-07-28 11:00,23.4,85,0,7,15.8,13,20.6
2025-07-28 12:00,25.1,79,0,6,11.1,14.8,21.2
2025-07-28 13:00,27.5,73,0,8,11.9,20.5,22.1
2025-07-28 14:00,29.5,63,0,7.7,10.7,22.3,21.8
2025-07-28 15:00,31.1,54,0,4.3,6.1,20.9,20.9
2025-07-28 16:00,32,50,0,4.1,5.5,15.8,20.3
2025-07-28 17:00,33,47,0,6.8,8.9,20.2,20.3
2025-07-28 18:00,33.7,45,0,8.6,11.5,23.4,19.9
2025-07-28 19:00,34.2,42,0,8.3,10.9,23.4,19.6
2025-07-28 20:00,34.4,41,0,8.5,11.4,23,19.4
2025-07-28 21:00,34.2,41,0,9.7,13.3,23.4,19.2
2025-07-28 22:00,33.8,43,0,9.4,13.7,23.8,19.5
2025-07-28 23:00,33,45,0,9.5,16.3,22,19.6
2025-07-29 0:00,30.8,55,0,6.1,15.5,20.9,20.9
2025-07-29 1:00,29.9,65,0,3.4,10.6,6.1,22.5
2025-07-29 2:00,28.5,70,0,3.9,9.5,5.8,22.4
2025-07-29 3:00,27.2,74,0,4.5,12.3,7.9,22.2
2025-07-29 4:00,26.5,79,0,3.2,10.1,7.6,22.5
2025-07-29 5:00,26,80,0,1.4,8,4.7,22.4
2025-07-29 6:00,25.5,83,0,0.8,3.1,2.2,22.4
2025-07-29 7:00,24.5,88,0,3.1,4.5,5,22.3
2025-07-29 8:00,23.9,90,0,3.8,8,6.1,22.1
2025-07-29 9:00,23.5,90,0,4.4,11.9,8.3,21.9
2025-07-29 10:00,23,92,0,3.9,10.7,7.6,21.5
2025-07-29 11:00,24.1,86,0,5.1,11.5,10.1,21.5
2025-07-29 12:00,26.2,79,0,3,10.7,10.1,22.2
2025-07-29 13:00,28.8,68,0,2.8,5.7,11.2,22.4
2025-07-29 14:00,32.5,51,0,5.4,7.6,16.6,21
2025-07-29 15:00,34.3,41,0,7,9.6,21.2,19.1
2025-07-29 16:00,35.7,37,0,6.9,9,21.6,18.6
2025-07-29 17:00,36.7,34,0,7.6,9.9,23,18.4
2025-07-29 18:00,37.5,32,0,8.9,11.7,25.6,17.9
2025-07-29 19:00,37.8,31,0,9.5,12.6,26.3,17.7
2025-07-29 20:00,37.5,30,0,10.1,13.7,26.3,17.1
2025-07-29 21:00,37.3,30,0,10.2,14.3,27,17.1
2025-07-29 22:00,36.5,30,0,8.6,12.1,25.6,16.4
2025-07-29 23:00,35.7,33,0,7.1,10.7,20.2,17
2025-07-30 0:00,33.5,42,0,4.7,12.1,15.8,18.9
2025-07-30 1:00,31.2,60,0,3.3,9.1,7.6,22.5
2025-07-30 2:00,30.5,57,0,5.3,15.1,9.7,21
2025-07-30 3:00,29.2,66,0,4.2,13.1,10.1,22.2
2025-07-30 4:00,28.1,69,0,3.7,10.1,6.8,22
2025-07-30 5:00,27.3,73,0,4.5,12.1,7.9,22
2025-07-30 6:00,26.6,76,0,4.5,13.5,8.3,22
2025-07-30 7:00,26,77,0,4.3,13,7.9,21.6
2025-07-30 8:00,25.4,79,0,3.5,10.5,7.2,21.4
2025-07-30 9:00,25,77,0,4.8,13.4,8.6,20.5
2025-07-30 10:00,24.8,76,0,5.5,16.1,9.4,20.2
2025-07-30 11:00,26,70,0,5.9,14.3,10.8,20
2025-07-30 12:00,28.1,62,0,3.1,8,10.4,20.2
2025-07-30 13:00,30,61,0,1.9,2.9,11.2,21.5
2025-07-30 14:00,31.8,53,0,1.7,2.3,11.2,21
2025-07-30 15:00,33.8,43,0,5,6.6,18,19.4
2025-07-30 16:00,35.3,38,0,7.4,9.9,24.1,18.8
2025-07-30 17:00,36.2,36,0,10.4,14.1,28.8,18.5
2025-07-30 18:00,36.4,35,0,11.1,15.5,30.2,18.6
2025-07-30 19:00,36.5,34,0,11.3,15.9,30.2,18.4
2025-07-30 20:00,36.9,34,0,11.9,16.6,31.3,18.4
2025-07-30 21:00,34.8,38,0.3,13.7,19.4,35.3,18.2
2025-07-30 22:00,34.7,38,0.1,9.9,13.6,31.7,18.2
2025-07-30 23:00,33,43,0,10.9,15.5,25.2,19
2025-07-31 0:00,31.8,49,0,6.9,12.6,24.1,19.8
2025-07-31 1:00,29.2,55,0,3.8,10.3,15.1,19.4
2025-07-31 2:00,28.8,60,0,2.7,5.7,7.2,20.2
2025-07-31 3:00,28.3,59,0,4,9.2,7.6,19.5
2025-07-31 4:00,27.4,66,0,3.3,10.8,8.3,20.5
2025-07-31 5:00,27,66,0,4.7,13.4,7.9,20.2
2025-07-31 6:00,26.6,74,0,6.6,15.7,12.6,21.6
2025-07-31 7:00,26,81,0,7.1,15.3,13.7,22.4
2025-07-31 8:00,25.4,85,0,3.5,9.7,13.3,22.7
2025-07-31 9:00,25,87,0,5.4,10.7,10.4,22.7
2025-07-31 10:00,24.7,91,0,0.6,5.6,9.7,23
2025-07-31 11:00,25.3,86,0,2.4,2.2,7.6,22.9
2025-07-31 12:00,27,78,0,1.9,2.4,9.7,22.9
2025-07-31 13:00,28.5,74,0,3,3.9,12.6,23.4
2025-07-31 14:00,29.9,68,0,4.1,5.7,19.4,23.3
2025-07-31 15:00,31.1,63,0,5.6,7.4,22,23.3
2025-07-31 16:00,31.8,58,0.2,4.3,6,20.9,22.6
2025-07-31 17:00,27.2,76,5.6,16.7,22.6,33.5,22.5
2025-07-31 18:00,24.5,91,6.1,7.4,18.6,39.2,23
2025-07-31 19:00,26.1,84,0.7,9.8,14.1,25.2,23.1
2025-07-31 20:00,27.6,78,0.1,8.6,12.1,24.8,23.5
2025-07-31 21:00,26,85,0.3,7.2,10,23.4,23.2
2025-07-31 22:00,24.9,88,0.5,9,13.2,21.6,22.8
2025-07-31 23:00,24.5,89,0.6,11.2,18.3,23,22.5
2025-08-01 0:00,23,92,0.8,17.8,28.6,34.2,21.6
2025-08-01 1:00,19.9,88,0.2,21.2,36.8,43.2,17.9
2025-08-01 2:00,19.7,88,0,18.9,33.5,43.2,17.6
2025-08-01 3:00,19.9,86,0.1,17.1,30,39.2,17.4
2025-08-01 4:00,19.7,85,0.1,18.1,31.2,37.4,17.1
2025-08-01 5:00,19.4,85,0,17.8,30.7,38.5,16.8
2025-08-01 6:00,19,87,0,15.3,26.4,37.1,16.7
2025-08-01 7:00,18.5,86,0.1,14.7,24.9,31.3,16.2
2025-08-01 8:00,18.3,86,0.1,15.9,27.8,31.7,15.9
2025-08-01 9:00,18,85,0,15.8,27.3,32.4,15.5
2025-08-01 10:00,17.8,86,0,13.3,23.3,32,15.3
2025-08-01 11:00,17.9,84,0,12.6,21.7,27,15.1
2025-08-01 12:00,18.4,81,0,17.2,27.6,33.8,15.1
2025-08-01 13:00,18.2,85,0,15,23.6,30.2,15.6
2025-08-01 14:00,19.5,78,0,16.9,25.2,38.5,15.6
2025-08-01 15:00,20,77,0,15,22,36.4,15.8
2025-08-01 16:00,20.8,74,0,13.5,19.6,33.1,16.1
2025-08-01 17:00,21.5,73,0.1,12.2,17.7,31,16.5
2025-08-01 18:00,22,71,0.1,10.9,15.8,28.8,16.5
2025-08-01 19:00,22.8,68,0,10.1,14.6,27,16.5
2025-08-01 20:00,23,65,0,9.1,13.1,24.5,16.2
2025-08-01 21:00,22.5,70,0.1,11,16.2,24.5,16.6
2025-08-01 22:00,21.7,75,0.2,10.7,16,25.6,17
2025-08-01 23:00,21.5,76,0,7.6,11.7,23,17
2025-08-02 0:00,21,80,0,4.5,10.4,15.8,17.5
2025-08-02 1:00,20.6,79,0,0.7,4.8,4.7,16.8
2025-08-02 2:00,19.9,83,0,0.7,1.4,1.8,16.9
2025-08-02 3:00,19,87,0,3.5,7.2,6.1,16.8
2025-08-02 4:00,18.5,88,0,4.7,11.7,8.3,16.5
2025-08-02 5:00,18,90,0,5,12.8,9,16.3
2025-08-02 6:00,17.5,92,0,5.1,14.8,9,16.1
2025-08-02 7:00,17.1,93,0,5.7,16.4,10.1,15.9
2025-08-02 8:00,17,90,0,6.3,17.3,11.2,15.3
2025-08-02 9:00,16.5,84,0,7.5,18.2,13,13.9
2025-08-02 10:00,16,79,0,8.8,21.5,16.2,12.3
2025-08-02 11:00,16.6,76,0,9.3,20.4,16.6,12.4
2025-08-02 12:00,18.1,73,0,7.8,18.8,17.6,13.3
2025-08-02 13:00,20.1,69,0,6,9.3,16.2,14.2
2025-08-02 14:00,21.7,65,0,6.8,10,19.4,14.9
2025-08-02 15:00,23,62,0,7.3,10.2,21.2,15.4
2025-08-02 16:00,24.1,57,0,7.5,10.6,22,15.1
2025-08-02 17:00,24.9,52,0,8.3,11.2,23,14.5
2025-08-02 18:00,25.4,49,0,6.9,9.3,23,14
2025-08-02 19:00,25.4,48,0,6.1,8.3,20.2,13.4
2025-08-02 20:00,25,45,0,6.2,8.1,18.7,12.2
2025-08-02 21:00,24.9,44,0,5.2,6.7,18,11.9
2025-08-02 22:00,24.5,48,0,5.9,8.6,14,12.6
2025-08-02 23:00,23.5,59,0,5.2,10.9,13.3,15
2025-08-03 0:00,22,67,0,5.1,13.1,10.1,15.6
2025-08-03 1:00,21.3,72,0,4.5,10.6,7.6,16.1
2025-08-03 2:00,19.9,79,0,4.7,13.2,9.7,16.1
2025-08-03 3:00,19.1,81,0,4.3,12,8.3,15.9
2025-08-03 4:00,18.4,85,0,4.1,11.1,7.2,15.8
2025-08-03 5:00,17.6,88,0,3.7,10.6,6.5,15.6
2025-08-03 6:00,17.3,88,0,1.9,9.1,5.8,15.4
2025-08-03 7:00,16.5,92,0,1.1,5.1,2.9,15.2
2025-08-03 8:00,15.9,95,0,1.5,5.4,2.9,15.1
2025-08-03 9:00,15.4,96,0,3.4,10.4,5,14.8
2025-08-03 10:00,15.3,93,0,4.5,14,7.6,14.2
2025-08-03 11:00,16.5,85,0,6.6,15.5,11.2,13.9
2025-08-03 12:00,18.6,79,0,5,15.1,12.6,15
2025-08-03 13:00,21,68,0,3.1,7.7,11.2,14.9
2025-08-03 14:00,23.3,54,0,5.1,7.5,15.8,13.4
2025-08-03 15:00,24.8,46,0,6.4,8.9,19.1,12.4
2025-08-03 16:00,25.6,43,0,6.9,9.4,20.5,12.1
2025-08-03 17:00,26.2,41,0,6.2,8.4,20.5,12.1
2025-08-03 18:00,26.8,40,0,5.6,7.6,19.4,12.2
2025-08-03 19:00,27,40,0,5,6.6,18.4,12.4
2025-08-03 20:00,27.1,40,0,4.6,5.9,17.3,12.6
2025-08-03 21:00,27.2,41,0,3.8,4.8,15.5,12.7
2025-08-03 22:00,26.9,42,0,4.2,5.3,13,12.9
2025-08-03 23:00,25.5,52,0,6.5,13.8,13,14.8
2025-08-04 0:00,23,61,0,5.6,15.2,13.3,15.1
2025-08-04 1:00,22,62,0,5.8,15.5,10.4,14.3
2025-08-04 2:00,20.6,67,0,4.9,13.6,10.1,14.3
2025-08-04 3:00,19.9,68,0,4.9,13.8,7.6,13.9
2025-08-04 4:00,19,71,0,5.2,15.3,8.3,13.6
2025-08-04 5:00,18.5,73,0,3.9,13.2,7.9,13.6
2025-08-04 6:00,18.1,74,0,2.7,10.8,5.4,13.4
2025-08-04 7:00,17.5,78,0,3,8.1,4.3,13.6
2025-08-04 8:00,17,81,0,2.4,7,5,13.8
2025-08-04 9:00,16.3,85,0,3.3,6.8,4.7,13.9
2025-08-04 10:00,15.8,89,0,2.8,8.1,5.4,13.9
2025-08-04 11:00,16.6,89,0,5,9.3,8.3,14.7
2025-08-04 12:00,18.9,82,0,2.4,7.6,9.4,15.8
2025-08-04 13:00,21.1,73,0,1.9,3.5,10.8,16
2025-08-04 14:00,24.4,60,0,1.2,2,10.8,16.1
2025-08-04 15:00,27,51,0,2.3,3.5,12.2,15.9
2025-08-04 16:00,28.6,43,0,1.9,2.6,13,14.9
2025-08-04 17:00,29.8,40,0,1.7,2.4,12.2,14.6
2025-08-04 18:00,30.7,37,0,0.4,0.6,12.2,14.4
2025-08-04 19:00,31.1,35,0,1.7,2.1,11.9,13.6
2025-08-04 20:00,31.3,33,0,3.1,3.9,13,13
2025-08-04 21:00,31.1,31,0,3.7,4.7,13,12.1
2025-08-04 22:00,30.4,33,0,5.8,8.4,13.3,12.1
2025-08-04 23:00,29.1,39,0,8.5,17.9,17.3,13.6
2025-08-05 0:00,26.1,56,0,5.1,14.5,17.3,16.6
2025-08-05 1:00,25.1,57,0,0.9,7.4,14.8,15.9
2025-08-05 2:00,23.5,62,0,4.2,9.2,6.8,15.9
2025-08-05 3:00,22.3,68,0,6.6,16.8,13,16
2025-08-05 4:00,20.9,78,0,3.4,10.5,12.2,16.9
2025-08-05 5:00,20.2,81,0,3.5,9.3,5.4,16.9
2025-08-05 6:00,19.8,83,0,3,8.1,5.4,16.8
2025-08-05 7:00,19.4,85,0,2.1,7,4.7,16.8
2025-08-05 8:00,18.7,88,0,1.4,3.8,3.2,16.7
2025-08-05 9:00,18.1,91,0,1.8,4.2,3.2,16.6
2025-08-05 10:00,17.9,91,0,2.3,8.5,4,16.5
2025-08-05 11:00,19,87,0,4.8,10.5,6.8,16.8
2025-08-05 12:00,21.2,79,0,4.8,13.3,10.8,17.4
2025-08-05 13:00,22.9,74,0,4.1,11.5,12.2,18
2025-08-05 14:00,25,67,0,3.9,6.2,13.3,18.5
2025-08-05 15:00,26.9,60,0,4.1,5.5,14.8,18.4
2025-08-05 16:00,28.5,50,0,4.1,5.4,15.8,17
2025-08-05 17:00,29.5,44,0,6.3,8.5,19.8,16
2025-08-05 18:00,30,42,0,8,10.9,23,15.8
2025-08-05 19:00,29.7,43,0,10,13.6,26.3,15.8
2025-08-05 20:00,29.4,44,0,9.4,12.9,26.3,15.8
2025-08-05 21:00,28.9,45,0,9.2,12.7,24.5,15.6
2025-08-05 22:00,27.7,48,0,10.5,15.1,23,15.9
2025-08-05 23:00,26.5,54,0,10.5,17.4,24.5,16.4
2025-08-06 0:00,25.2,60,0,7.4,16.3,22.7,17
2025-08-06 1:00,23.9,71,0,4.6,11.5,13.7,18.4
2025-08-06 2:00,23.2,76,0,5.8,12.8,11.2,18.8
2025-08-06 3:00,22.5,84,0,5.2,11.8,11.2,19.5
2025-08-06 4:00,22,89,0,5.1,11.9,9.7,20
2025-08-06 5:00,21.6,93,0,5.1,12.4,9.4,20.4
2025-08-06 6:00,21.5,95,0,4.3,11.3,10.1,20.6
2025-08-06 7:00,21.4,95,0,5.2,11.9,9.4,20.5
2025-08-06 8:00,21.4,94,0,6.2,13.5,11.5,20.3
2025-08-06 9:00,21.2,92,0,6.7,14.5,12.6,19.9
2025-08-06 10:00,21.1,90,0,7.2,15.5,14,19.5
2025-08-06 11:00,21.3,89,0,7.4,14.8,14,19.4
2025-08-06 12:00,21.7,85,0,8.6,14.5,18.4,19
2025-08-06 13:00,22.4,80,0,9.2,13.6,20.9,18.8
2025-08-06 14:00,24.1,70,0,10.4,14.9,26.6,18.4
2025-08-06 15:00,25.5,64,0,11.9,16.8,30.2,18
